job_code,job_name,year,salary_value
1379,その他の保健医療サービス職業従事者,2020000000,169
1381,理容・美容師,2023000000,180
1381,理容・美容師,2022000000,178
1381,理容・美容師,2020000000,185
1383,美容サービス・浴場従事者（美容師を除く）,2023000000,171
1383,美容サービス・浴場従事者（美容師を除く）,2022000000,167
1383,美容サービス・浴場従事者（美容師を除く）,2020000000,167
1385,クリーニング職，洗張職,2023000000,170
1385,クリーニング職，洗張職,2022000000,167
1385,クリーニング職，洗張職,2020000000,170
1391,飲食物調理従事者,2023000000,175
1391,飲食物調理従事者,2022000000,174
1391,飲食物調理従事者,2020000000,171
1403,飲食物給仕従事者,2023000000,170
1403,飲食物給仕従事者,2022000000,171
1403,飲食物給仕従事者,2020000000,170
1404,航空機客室乗務員,2023000000,154
1404,航空機客室乗務員,2022000000,145
1404,航空機客室乗務員,2020000000,160
1405,身の回り世話従事者,2023000000,168
1405,身の回り世話従事者,2022000000,169
1405,身の回り世話従事者,2020000000,165
1406,娯楽場等接客員,2023000000,166
1406,娯楽場等接客員,2022000000,165
1406,娯楽場等接客員,2020000000,164
1411,居住施設・ビル等管理人,2023000000,161
1411,居住施設・ビル等管理人,2022000000,159
1411,居住施設・ビル等管理人,2020000000,162
1421,その他のサービス職業従事者,2023000000,168
1421,その他のサービス職業従事者,2022000000,167
1421,その他のサービス職業従事者,2020000000,164
1453,警備員,2023000000,169
1453,警備員,2022000000,170
1453,警備員,2020000000,168
1459,その他の保安職業従事者,2023000000,161
1459,その他の保安職業従事者,2022000000,166
1459,その他の保安職業従事者,2020000000,164
1461,農林漁業従事者,2023000000,174
1461,農林漁業従事者,2022000000,170
1461,農林漁業従事者,2020000000,175
1491,製銑・製鋼・非鉄金属製錬従事者,2023000000,162
1491,製銑・製鋼・非鉄金属製錬従事者,2022000000,163
1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,160
1492,鋳物製造・鍛造従事者,2023000000,168
1492,鋳物製造・鍛造従事者,2022000000,167
1492,鋳物製造・鍛造従事者,2020000000,163
1493,金属工作機械作業従事者,2023000000,170
1493,金属工作機械作業従事者,2022000000,168
1493,金属工作機械作業従事者,2020000000,167
1494,金属プレス従事者,2023000000,170
1494,金属プレス従事者,2022000000,169
1494,金属プレス従事者,2020000000,165
1495,鉄工，製缶従事者,2023000000,166
1495,鉄工，製缶従事者,2022000000,168
1495,鉄工，製缶従事者,2020000000,173
1496,板金従事者,2023000000,171
1496,板金従事者,2022000000,171
1496,板金従事者,2020000000,167
1497,金属彫刻・表面処理従事者,2023000000,168
1497,金属彫刻・表面処理従事者,2022000000,165
1497,金属彫刻・表面処理従事者,2020000000,166
1498,金属溶接・溶断従事者,2023000000,170
1498,金属溶接・溶断従事者,2022000000,171
1498,金属溶接・溶断従事者,2020000000,171
1499,その他の製品製造・加工処理従事者（金属製品）,2023000000,167
1499,その他の製品製造・加工処理従事者（金属製品）,2022000000,165
1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,163
1501,化学製品製造従事者,2023000000,159
1501,化学製品製造従事者,2022000000,160
1501,化学製品製造従事者,2020000000,161
1502,窯業・土石製品製造従事者,2023000000,169
1502,窯業・土石製品製造従事者,2022000000,166
1502,窯業・土石製品製造従事者,2020000000,166
1503,食料品・飲料・たばこ製造従事者,2023000000,166
1503,食料品・飲料・たばこ製造従事者,2022000000,167
1503,食料品・飲料・たばこ製造従事者,2020000000,166
1505,紡織・衣服・繊維製品製造従事者,2023000000,171
1505,紡織・衣服・繊維製品製造従事者,2022000000,172
1505,紡織・衣服・繊維製品製造従事者,2020000000,161
1506,木・紙製品製造従事者,2023000000,169
1506,木・紙製品製造従事者,2022000000,168
1506,木・紙製品製造従事者,2020000000,166
1507,印刷・製本従事者,2023000000,168
1507,印刷・製本従事者,2022000000,169
1507,印刷・製本従事者,2020000000,166
1508,ゴム・プラスチック製品製造従事者,2023000000,166
1508,ゴム・プラスチック製品製造従事者,2022000000,166
1508,ゴム・プラスチック製品製造従事者,2020000000,163
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2023000000,166
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2022000000,165
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,163
1511,はん用・生産用・業務用機械器具組立従事者,2023000000,168
1511,はん用・生産用・業務用機械器具組立従事者,2022000000,168
1511,はん用・生産用・業務用機械器具組立従事者,2020000000,164
1512,電気機械器具組立従事者,2023000000,165
1512,電気機械器具組立従事者,2022000000,164
1512,電気機械器具組立従事者,2020000000,163
1513,自動車組立従事者,2023000000,165
1513,自動車組立従事者,2022000000,163
1513,自動車組立従事者,2020000000,159
1514,その他の機械組立従事者,2023000000,167
1514,その他の機械組立従事者,2022000000,163
1514,その他の機械組立従事者,2020000000,167
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2023000000,164
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2022000000,164
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,164
1553,自動車整備・修理従事者,2023000000,167
1553,自動車整備・修理従事者,2022000000,165
1553,自動車整備・修理従事者,2020000000,168
1554,その他の機械整備・修理従事者,2023000000,161
1554,その他の機械整備・修理従事者,2022000000,162
1554,その他の機械整備・修理従事者,2020000000,164
1561,製品検査従事者（金属製品）,2023000000,167
1561,製品検査従事者（金属製品）,2022000000,167
1561,製品検査従事者（金属製品）,2020000000,166
1571,製品検査従事者（金属製品を除く）,2023000000,166
1571,製品検査従事者（金属製品を除く）,2022000000,166
1571,製品検査従事者（金属製品を除く）,2020000000,164
1581,機械検査従事者,2023000000,164
1581,機械検査従事者,2022000000,166
1581,機械検査従事者,2020000000,162
1591,画工，塗装・看板制作従事者,2023000000,177
1591,画工，塗装・看板制作従事者,2022000000,164
1591,画工，塗装・看板制作従事者,2020000000,169
1592,製図その他生産関連・生産類似作業従事者,2023000000,169
1592,製図その他生産関連・生産類似作業従事者,2022000000,167
1592,製図その他生産関連・生産類似作業従事者,2020000000,169
1601,鉄道運転従事者,2023000000,147
1601,鉄道運転従事者,2022000000,150
1601,鉄道運転従事者,2020000000,150
1611,バス運転者,2023000000,165
1611,バス運転者,2022000000,165
1611,バス運転者,2020000000,159
1612,タクシー運転者,2023000000,166
1612,タクシー運転者,2022000000,165
1612,タクシー運転者,2020000000,167
1613,乗用自動車運転者（タクシー運転者を除く）,2023000000,166
1613,乗用自動車運転者（タクシー運転者を除く）,2022000000,164
1613,乗用自動車運転者（タクシー運転者を除く）,2020000000,175
1614,営業用大型貨物自動車運転者,2023000000,177
1614,営業用大型貨物自動車運転者,2022000000,175
1614,営業用大型貨物自動車運転者,2020000000,176
1615,営業用貨物自動車運転者（大型車を除く）,2023000000,183
1615,営業用貨物自動車運転者（大型車を除く）,2022000000,174
1615,営業用貨物自動車運転者（大型車を除く）,2020000000,177
1616,自家用貨物自動車運転者,2023000000,175
1616,自家用貨物自動車運転者,2022000000,173
1616,自家用貨物自動車運転者,2020000000,174
1619,その他の自動車運転従事者,2023000000,170
1619,その他の自動車運転従事者,2022000000,166
1619,その他の自動車運転従事者,2020000000,172
1624,航空機操縦士,2023000000,146
1624,航空機操縦士,2022000000,150
1624,航空機操縦士,2020000000,151
1631,車掌,2023000000,148
1631,車掌,2022000000,145
1631,車掌,2020000000,151
1639,他に分類されない輸送従事者,2023000000,167
1639,他に分類されない輸送従事者,2022000000,167
1639,他に分類されない輸送従事者,2020000000,166
1641,発電員，変電員,2023000000,159
1641,発電員，変電員,2022000000,158
1641,発電員，変電員,2020000000,156
1643,クレーン・ウインチ運転従事者,2023000000,171
1643,クレーン・ウインチ運転従事者,2022000000,172
1643,クレーン・ウインチ運転従事者,2020000000,173
1645,建設・さく井機械運転従事者,2023000000,174
1645,建設・さく井機械運転従事者,2022000000,173
1645,建設・さく井機械運転従事者,2020000000,173
1649,その他の定置・建設機械運転従事者,2023000000,166
1649,その他の定置・建設機械運転従事者,2022000000,167
1649,その他の定置・建設機械運転従事者,2020000000,165
1651,建設躯体工事従事者,2023000000,175
1651,建設躯体工事従事者,2022000000,176
1651,建設躯体工事従事者,2020000000,177
1661,大工,2023000000,171
1661,大工,2022000000,180
1661,大工,2020000000,180
1666,配管従事者,2023000000,170
1666,配管従事者,2022000000,175
1666,配管従事者,2020000000,177
1669,その他の建設従事者,2023000000,170
1669,その他の建設従事者,2022000000,181
1669,その他の建設従事者,2020000000,177
1671,電気工事従事者,2023000000,167
1671,電気工事従事者,2022000000,168
1671,電気工事従事者,2020000000,169
1681,土木従事者，鉄道線路工事従事者,2023000000,167
1681,土木従事者，鉄道線路工事従事者,2022000000,173
1681,土木従事者，鉄道線路工事従事者,2020000000,171
1691,ダム・トンネル掘削従事者，採掘従事者,2023000000,170
1691,ダム・トンネル掘削従事者，採掘従事者,2022000000,173
1691,ダム・トンネル掘削従事者，採掘従事者,2020000000,172
1702,船内・沿岸荷役従事者,2023000000,152
1702,船内・沿岸荷役従事者,2022000000,162
1702,船内・沿岸荷役従事者,2020000000,155
1703,その他の運搬従事者,2023000000,167
1703,その他の運搬従事者,2022000000,169
1703,その他の運搬従事者,2020000000,165
1711,ビル・建物清掃員,2023000000,164
1711,ビル・建物清掃員,2022000000,163
1711,ビル・建物清掃員,2020000000,163
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2023000000,167
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2022000000,167
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2020000000,169
1721,包装従事者,2023000000,167
1721,包装従事者,2022000000,167
1721,包装従事者,2020000000,168
1739,他に分類されない運搬・清掃・包装等従事者,2023000000,165
1739,他に分類されない運搬・清掃・包装等従事者,2022000000,167
1739,他に分類されない運搬・清掃・包装等従事者,2020000000,167
9999,不詳,2023000000,160
9999,不詳,2022000000,155
9999,不詳,2020000000,162
1031,管理的職業従事者,2023000000,165
1031,管理的職業従事者,2022000000,166
1031,管理的職業従事者,2020000000,165
1051,研究者,2023000000,160
1051,研究者,2022000000,161
1051,研究者,2020000000,164
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2023000000,155
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2022000000,163
1072,電気・電子・電気通信技術者（通信ネットワーク技術者を除く）,2020000000,163
1073,機械技術者,2023000000,163
1073,機械技術者,2022000000,163
1073,機械技術者,2020000000,163
1074,輸送用機器技術者,2023000000,166
1074,輸送用機器技術者,2022000000,164
1074,輸送用機器技術者,2020000000,166
1076,金属技術者,2023000000,164
1076,金属技術者,2022000000,158
1076,金属技術者,2020000000,157
1077,化学技術者,2023000000,156
1077,化学技術者,2022000000,161
1077,化学技術者,2020000000,163
1091,建築技術者,2023000000,168
1091,建築技術者,2022000000,169
1091,建築技術者,2020000000,170
1092,土木技術者,2023000000,158
1092,土木技術者,2022000000,161
1092,土木技術者,2020000000,163
1093,測量技術者,2023000000,159
1093,測量技術者,2022000000,165
1093,測量技術者,2020000000,167
1101,システムコンサルタント・設計者,2023000000,163
1101,システムコンサルタント・設計者,2022000000,165
1101,システムコンサルタント・設計者,2020000000,164
1104,ソフトウェア作成者,2023000000,166
1104,ソフトウェア作成者,2022000000,165
1104,ソフトウェア作成者,2020000000,164
1109,その他の情報処理・通信技術者,2023000000,164
1109,その他の情報処理・通信技術者,2022000000,165
1109,その他の情報処理・通信技術者,2020000000,163
1119,他に分類されない技術者,2023000000,160
1119,他に分類されない技術者,2022000000,163
1119,他に分類されない技術者,2020000000,163
1121,医師,2023000000,161
1121,医師,2022000000,166
1121,医師,2020000000,163
1122,歯科医師,2023000000,163
1122,歯科医師,2022000000,169
1122,歯科医師,2020000000,163
1123,獣医師,2023000000,161
1123,獣医師,2022000000,167
1123,獣医師,2020000000,169
1124,薬剤師,2023000000,164
1124,薬剤師,2022000000,162
1124,薬剤師,2020000000,161
1131,保健師,2023000000,162
1131,保健師,2022000000,161
1131,保健師,2020000000,159
1132,助産師,2023000000,159
1132,助産師,2022000000,157
1132,助産師,2020000000,159
1133,看護師,2023000000,159
1133,看護師,2022000000,159
1133,看護師,2020000000,159
1134,准看護師,2023000000,160
1134,准看護師,2022000000,161
1134,准看護師,2020000000,160
1141,診療放射線技師,2023000000,163
1141,診療放射線技師,2022000000,159
1141,診療放射線技師,2020000000,163
1143,臨床検査技師,2023000000,159
1143,臨床検査技師,2022000000,164
1143,臨床検査技師,2020000000,164
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2023000000,161
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2022000000,160
1144,理学療法士，作業療法士，言語聴覚士，視能訓練士,2020000000,162
1146,歯科衛生士,2023000000,164
1146,歯科衛生士,2022000000,168
1146,歯科衛生士,2020000000,169
1147,歯科技工士,2023000000,168
1147,歯科技工士,2022000000,181
1147,歯科技工士,2020000000,161
1151,栄養士,2023000000,165
1151,栄養士,2022000000,165
1151,栄養士,2020000000,166
1159,その他の保健医療従事者,2023000000,161
1159,その他の保健医療従事者,2022000000,162
1159,その他の保健医療従事者,2020000000,162
1163,保育士,2023000000,167
1163,保育士,2022000000,167
1163,保育士,2020000000,168
1168,介護支援専門員（ケアマネージャー）,2023000000,166
1168,介護支援専門員（ケアマネージャー）,2022000000,166
1168,介護支援専門員（ケアマネージャー）,2020000000,165
1169,その他の社会福祉専門職業従事者,2023000000,164
1169,その他の社会福祉専門職業従事者,2022000000,163
1169,その他の社会福祉専門職業従事者,2020000000,164
1173,法務従事者,2023000000,152
1173,法務従事者,2022000000,157
1173,法務従事者,2020000000,160
1181,公認会計士，税理士,2023000000,166
1181,公認会計士，税理士,2022000000,159
1181,公認会計士，税理士,2020000000,152
1189,その他の経営・金融・保険専門職業従事者,2023000000,168
1189,その他の経営・金融・保険専門職業従事者,2022000000,169
1189,その他の経営・金融・保険専門職業従事者,2020000000,161
1191,幼稚園教員，保育教諭,2023000000,170
1191,幼稚園教員，保育教諭,2022000000,171
1191,幼稚園教員，保育教諭,2020000000,171
1192,小・中学校教員,2023000000,175
1192,小・中学校教員,2022000000,175
1192,小・中学校教員,2020000000,170
1194,高等学校教員,2023000000,172
1194,高等学校教員,2022000000,172
1194,高等学校教員,2020000000,171
1196,大学教授（高専含む）,2023000000,168
1196,大学教授（高専含む）,2022000000,166
1196,大学教授（高専含む）,2020000000,167
1197,大学准教授（高専含む）,2023000000,168
1197,大学准教授（高専含む）,2022000000,165
1197,大学准教授（高専含む）,2020000000,164
1198,大学講師・助教（高専含む）,2023000000,167
1198,大学講師・助教（高専含む）,2022000000,167
1198,大学講師・助教（高専含む）,2020000000,166
1199,その他の教員,2023000000,167
1199,その他の教員,2022000000,167
1199,その他の教員,2020000000,167
1201,宗教家,2023000000,192
1201,宗教家,2022000000,160
1201,宗教家,2020000000,168
1211,著述家，記者，編集者,2023000000,160
1211,著述家，記者，編集者,2022000000,164
1211,著述家，記者，編集者,2020000000,161
1221,美術家，写真家，映像撮影者,2023000000,164
1221,美術家，写真家，映像撮影者,2022000000,168
1221,美術家，写真家，映像撮影者,2020000000,163
1224,デザイナー,2023000000,169
1224,デザイナー,2022000000,169
1224,デザイナー,2020000000,168
1231,音楽家，舞台芸術家,2023000000,164
1231,音楽家，舞台芸術家,2022000000,164
1231,音楽家，舞台芸術家,2020000000,163
1244,個人教師,2023000000,166
1244,個人教師,2022000000,165
1244,個人教師,2020000000,165
1249,他に分類されない専門的職業従事者,2023000000,160
1249,他に分類されない専門的職業従事者,2022000000,166
1249,他に分類されない専門的職業従事者,2020000000,159
1251,庶務・人事事務員,2023000000,163
1251,庶務・人事事務員,2022000000,164
1251,庶務・人事事務員,2020000000,164
1253,企画事務員,2023000000,164
1253,企画事務員,2022000000,163
1253,企画事務員,2020000000,164
1254,受付・案内事務員,2023000000,161
1254,受付・案内事務員,2022000000,162
1254,受付・案内事務員,2020000000,163
1255,秘書,2023000000,166
1255,秘書,2022000000,165
1255,秘書,2020000000,163
1256,電話応接事務員,2023000000,161
1256,電話応接事務員,2022000000,159
1256,電話応接事務員,2020000000,159
1257,総合事務員,2023000000,162
1257,総合事務員,2022000000,162
1257,総合事務員,2020000000,162
1259,その他の一般事務従事者,2023000000,160
1259,その他の一般事務従事者,2022000000,162
1259,その他の一般事務従事者,2020000000,161
1261,会計事務従事者,2023000000,162
1261,会計事務従事者,2022000000,163
1261,会計事務従事者,2020000000,164
1271,生産関連事務従事者,2023000000,165
1271,生産関連事務従事者,2022000000,165
1271,生産関連事務従事者,2020000000,164
1281,営業・販売事務従事者,2023000000,163
1281,営業・販売事務従事者,2022000000,164
1281,営業・販売事務従事者,2020000000,163
1291,外勤事務従事者,2023000000,157
1291,外勤事務従事者,2022000000,154
1291,外勤事務従事者,2020000000,153
1301,運輸・郵便事務従事者,2023000000,160
1301,運輸・郵便事務従事者,2022000000,160
1301,運輸・郵便事務従事者,2020000000,162
1311,事務用機器操作員,2023000000,160
1311,事務用機器操作員,2022000000,165
1311,事務用機器操作員,2020000000,159
1321,販売店員,2023000000,161
1321,販売店員,2022000000,160
1321,販売店員,2020000000,161
1324,その他の商品販売従事者,2023000000,162
1324,その他の商品販売従事者,2022000000,167
1324,その他の商品販売従事者,2020000000,161
1331,販売類似職業従事者,2023000000,161
1331,販売類似職業従事者,2022000000,163
1331,販売類似職業従事者,2020000000,165
1344,自動車営業職業従事者,2023000000,167
1344,自動車営業職業従事者,2022000000,162
1344,自動車営業職業従事者,2020000000,165
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2023000000,165
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2022000000,163
1345,機械器具・通信・システム営業職業従事者（自動車を除く）,2020000000,166
1346,金融営業職業従事者,2023000000,156
1346,金融営業職業従事者,2022000000,157
1346,金融営業職業従事者,2020000000,158
1347,保険営業職業従事者,2023000000,145
1347,保険営業職業従事者,2022000000,146
1347,保険営業職業従事者,2020000000,145
1349,その他の営業職業従事者,2023000000,166
1349,その他の営業職業従事者,2022000000,165
1349,その他の営業職業従事者,2020000000,165
1361,介護職員（医療・福祉施設等）,2023000000,163
1361,介護職員（医療・福祉施設等）,2022000000,163
1361,介護職員（医療・福祉施設等）,2020000000,163
1362,訪問介護従事者,2023000000,165
1362,訪問介護従事者,2022000000,165
1362,訪問介護従事者,2020000000,167
1371,看護助手,2023000000,157
1371,看護助手,2022000000,157
1371,看護助手,2020000000,159
1379,その他の保健医療サービス職業従事者,2023000000,167
1379,その他の保健医療サービス職業従事者,2022000000,170
1379,その他の保健医療サービス職業従事者,2020000000,166
1381,理容・美容師,2023000000,174
1381,理容・美容師,2022000000,173
1381,理容・美容師,2020000000,178
1383,美容サービス・浴場従事者（美容師を除く）,2023000000,169
1383,美容サービス・浴場従事者（美容師を除く）,2022000000,165
1383,美容サービス・浴場従事者（美容師を除く）,2020000000,164
1385,クリーニング職，洗張職,2023000000,165
1385,クリーニング職，洗張職,2022000000,157
1385,クリーニング職，洗張職,2020000000,160
1391,飲食物調理従事者,2023000000,164
1391,飲食物調理従事者,2022000000,161
1391,飲食物調理従事者,2020000000,165
1403,飲食物給仕従事者,2023000000,162
1403,飲食物給仕従事者,2022000000,164
1403,飲食物給仕従事者,2020000000,163
1404,航空機客室乗務員,2023000000,148
1404,航空機客室乗務員,2022000000,148
1404,航空機客室乗務員,2020000000,155
1405,身の回り世話従事者,2023000000,165
1405,身の回り世話従事者,2022000000,165
1405,身の回り世話従事者,2020000000,162
1406,娯楽場等接客員,2023000000,160
1406,娯楽場等接客員,2022000000,158
1406,娯楽場等接客員,2020000000,159
1411,居住施設・ビル等管理人,2023000000,157
1411,居住施設・ビル等管理人,2022000000,162
1411,居住施設・ビル等管理人,2020000000,161
1421,その他のサービス職業従事者,2023000000,168
1421,その他のサービス職業従事者,2022000000,162
1421,その他のサービス職業従事者,2020000000,163
1453,警備員,2023000000,168
1453,警備員,2022000000,168
1453,警備員,2020000000,165
1459,その他の保安職業従事者,2023000000,162
1459,その他の保安職業従事者,2022000000,161
1459,その他の保安職業従事者,2020000000,144
1461,農林漁業従事者,2023000000,161
1461,農林漁業従事者,2022000000,165
1461,農林漁業従事者,2020000000,168
1491,製銑・製鋼・非鉄金属製錬従事者,2023000000,160
1491,製銑・製鋼・非鉄金属製錬従事者,2022000000,166
1491,製銑・製鋼・非鉄金属製錬従事者,2020000000,159
1492,鋳物製造・鍛造従事者,2023000000,165
1492,鋳物製造・鍛造従事者,2022000000,165
1492,鋳物製造・鍛造従事者,2020000000,164
1493,金属工作機械作業従事者,2023000000,169
1493,金属工作機械作業従事者,2022000000,164
1493,金属工作機械作業従事者,2020000000,162
1494,金属プレス従事者,2023000000,167
1494,金属プレス従事者,2022000000,168
1494,金属プレス従事者,2020000000,163
1495,鉄工，製缶従事者,2023000000,169
1495,鉄工，製缶従事者,2022000000,164
1495,鉄工，製缶従事者,2020000000,176
1496,板金従事者,2023000000,169
1496,板金従事者,2022000000,164
1496,板金従事者,2020000000,165
1497,金属彫刻・表面処理従事者,2023000000,167
1497,金属彫刻・表面処理従事者,2022000000,166
1497,金属彫刻・表面処理従事者,2020000000,163
1498,金属溶接・溶断従事者,2023000000,167
1498,金属溶接・溶断従事者,2022000000,166
1498,金属溶接・溶断従事者,2020000000,161
1499,その他の製品製造・加工処理従事者（金属製品）,2023000000,164
1499,その他の製品製造・加工処理従事者（金属製品）,2022000000,166
1499,その他の製品製造・加工処理従事者（金属製品）,2020000000,165
1501,化学製品製造従事者,2023000000,158
1501,化学製品製造従事者,2022000000,161
1501,化学製品製造従事者,2020000000,163
1502,窯業・土石製品製造従事者,2023000000,167
1502,窯業・土石製品製造従事者,2022000000,164
1502,窯業・土石製品製造従事者,2020000000,164
1503,食料品・飲料・たばこ製造従事者,2023000000,162
1503,食料品・飲料・たばこ製造従事者,2022000000,163
1503,食料品・飲料・たばこ製造従事者,2020000000,164
1505,紡織・衣服・繊維製品製造従事者,2023000000,168
1505,紡織・衣服・繊維製品製造従事者,2022000000,170
1505,紡織・衣服・繊維製品製造従事者,2020000000,164
1506,木・紙製品製造従事者,2023000000,169
1506,木・紙製品製造従事者,2022000000,165
1506,木・紙製品製造従事者,2020000000,166
1507,印刷・製本従事者,2023000000,167
1507,印刷・製本従事者,2022000000,169
1507,印刷・製本従事者,2020000000,165
1508,ゴム・プラスチック製品製造従事者,2023000000,166
1508,ゴム・プラスチック製品製造従事者,2022000000,165
1508,ゴム・プラスチック製品製造従事者,2020000000,162
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2023000000,163
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2022000000,163
1509,その他の製品製造・加工処理従事者（金属製品を除く）,2020000000,161
1511,はん用・生産用・業務用機械器具組立従事者,2023000000,165
1511,はん用・生産用・業務用機械器具組立従事者,2022000000,165
1511,はん用・生産用・業務用機械器具組立従事者,2020000000,162
1512,電気機械器具組立従事者,2023000000,163
1512,電気機械器具組立従事者,2022000000,163
1512,電気機械器具組立従事者,2020000000,162
1513,自動車組立従事者,2023000000,164
1513,自動車組立従事者,2022000000,161
1513,自動車組立従事者,2020000000,149
1514,その他の機械組立従事者,2023000000,164
1514,その他の機械組立従事者,2022000000,164
1514,その他の機械組立従事者,2020000000,164
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2023000000,165
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2022000000,164
1551,はん用・生産用・業務用機械器具・電気機械器具整備・修理従事者,2020000000,158
1553,自動車整備・修理従事者,2023000000,166
1553,自動車整備・修理従事者,2022000000,162
1553,自動車整備・修理従事者,2020000000,162
1554,その他の機械整備・修理従事者,2023000000,156
1554,その他の機械整備・修理従事者,2022000000,161
1554,その他の機械整備・修理従事者,2020000000,164
1561,製品検査従事者（金属製品）,2023000000,167
1561,製品検査従事者（金属製品）,2022000000,165
1561,製品検査従事者（金属製品）,2020000000,160
1571,製品検査従事者（金属製品を除く）,2023000000,165
1571,製品検査従事者（金属製品を除く）,2022000000,163
1571,製品検査従事者（金属製品を除く）,2020000000,162
1581,機械検査従事者,2023000000,163
1581,機械検査従事者,2022000000,164
1581,機械検査従事者,2020000000,162
1591,画工，塗装・看板制作従事者,2023000000,169
1591,画工，塗装・看板制作従事者,2022000000,159
1591,画工，塗装・看板制作従事者,2020000000,171
1592,製図その他生産関連・生産類似作業従事者,2023000000,162
1592,製図その他生産関連・生産類似作業従事者,2022000000,164
1592,製図その他生産関連・生産類似作業従事者,2020000000,167
1601,鉄道運転従事者,2023000000,147
1601,鉄道運転従事者,2022000000,146
1601,鉄道運転従事者,2020000000,147
1611,バス運転者,2023000000,162
1611,バス運転者,2022000000,166
1611,バス運転者,2020000000,155
1612,タクシー運転者,2023000000,168
1612,タクシー運転者,2022000000,165
1612,タクシー運転者,2020000000,150
1613,乗用自動車運転者（タクシー運転者を除く）,2023000000,164
1613,乗用自動車運転者（タクシー運転者を除く）,2022000000,151
1613,乗用自動車運転者（タクシー運転者を除く）,2020000000,165
1614,営業用大型貨物自動車運転者,2023000000,174
1614,営業用大型貨物自動車運転者,2022000000,173
1614,営業用大型貨物自動車運転者,2020000000,176
1615,営業用貨物自動車運転者（大型車を除く）,2023000000,176
1615,営業用貨物自動車運転者（大型車を除く）,2022000000,171
1615,営業用貨物自動車運転者（大型車を除く）,2020000000,170
1616,自家用貨物自動車運転者,2023000000,176
1616,自家用貨物自動車運転者,2022000000,170
1616,自家用貨物自動車運転者,2020000000,160
1619,その他の自動車運転従事者,2023000000,169
1619,その他の自動車運転従事者,2022000000,162
1619,その他の自動車運転従事者,2020000000,159
1624,航空機操縦士,2023000000,153
1624,航空機操縦士,2022000000,153
1624,航空機操縦士,2020000000,151
1631,車掌,2023000000,145
1631,車掌,2022000000,146
1631,車掌,2020000000,146
1639,他に分類されない輸送従事者,2023000000,162
1639,他に分類されない輸送従事者,2022000000,158
1639,他に分類されない輸送従事者,2020000000,162
1641,発電員，変電員,2023000000,158
1641,発電員，変電員,2022000000,157
1641,発電員，変電員,2020000000,157
1643,クレーン・ウインチ運転従事者,2023000000,166
1643,クレーン・ウインチ運転従事者,2022000000,158
1643,クレーン・ウインチ運転従事者,2020000000,198
1645,建設・さく井機械運転従事者,2023000000,180
1645,建設・さく井機械運転従事者,2022000000,167
1645,建設・さく井機械運転従事者,2020000000,176
1649,その他の定置・建設機械運転従事者,2023000000,169
1649,その他の定置・建設機械運転従事者,2022000000,166
1649,その他の定置・建設機械運転従事者,2020000000,165
1651,建設躯体工事従事者,2023000000,174
1651,建設躯体工事従事者,2022000000,162
1651,建設躯体工事従事者,2020000000,177
1661,大工,2023000000,152
1661,大工,2022000000,182
1661,大工,2020000000,182
1666,配管従事者,2023000000,164
1666,配管従事者,2022000000,166
1666,配管従事者,2020000000,173
1669,その他の建設従事者,2023000000,167
1669,その他の建設従事者,2022000000,167
1669,その他の建設従事者,2020000000,179
1671,電気工事従事者,2023000000,162
1671,電気工事従事者,2022000000,166
1671,電気工事従事者,2020000000,161
1681,土木従事者，鉄道線路工事従事者,2023000000,166
1681,土木従事者，鉄道線路工事従事者,2022000000,178
1681,土木従事者，鉄道線路工事従事者,2020000000,168
1691,ダム・トンネル掘削従事者，採掘従事者,2023000000,160
1691,ダム・トンネル掘削従事者，採掘従事者,2022000000,177
1691,ダム・トンネル掘削従事者，採掘従事者,2020000000,159
1702,船内・沿岸荷役従事者,2023000000,146
1702,船内・沿岸荷役従事者,2022000000,153
1702,船内・沿岸荷役従事者,2020000000,164
1703,その他の運搬従事者,2023000000,163
1703,その他の運搬従事者,2022000000,165
1703,その他の運搬従事者,2020000000,161
1711,ビル・建物清掃員,2023000000,160
1711,ビル・建物清掃員,2022000000,161
1711,ビル・建物清掃員,2020000000,159
1712,清掃員（ビル・建物を除く），廃棄物処理従事者,2023000000,160
